Prob_N,Model_N,F1,F2,c,T,Sample,Obj_F,Total Solving Time (TST),CPLEX solving time (CST); ,Solv_Status,T_stage,DP Estimated Solving Time (DEST)
71,TPM,12800,19200,5,200,3,28588613,1841.352217,1839.814959,maxTimeLimit,-,-
71,TPM_m,12800,19200,5,200,3,28588613,191.3901214,191.1084282,optimal,-,-
71,FAL,12800,19200,5,200,3,28590374,1811.67814,1810.485971,maxTimeLimit,-,-
71,SHP,12800,19200,5,200,3,28590374,1819.59094,1818.938047,maxTimeLimit,-,-
71,weakl,12800,19200,5,200,3,28588613,322.5303174,14.03750777,optimal,34,908.0586715
71,envl,12800,19200,5,200,3,29088682,431.6567892,120.1149991,optimal,34,1119.68844
71,weakenvl,12800,19200,5,200,3,29088682,446.782955,135.182436,optimal,34,1109.841924
72,M_Agg,12800,19200,5,200,4,28483359,47.34180403,47.26607466,optimal,-,-
72,TPM,12800,19200,5,200,4,28483359,1812.747349,1811.266232,maxTimeLimit,-,-
72,TPM_m,12800,19200,5,200,4,28483359,794.4579812,794.1664088,optimal,-,-
72,FAL,12800,19200,5,200,4,28483359,1812.259785,1811.186968,maxTimeLimit,-,-
72,SHP,12800,19200,5,200,4,28483359,1822.127892,1821.418817,maxTimeLimit,-,-
72,weakl,12800,19200,5,200,4,28483359,343.2172009,42.23019481,optimal,38,1287.267087
72,envl,12800,19200,5,200,4,28483359,401.9037458,97.24130893,optimal,38,1466.645631
72,weakenvl,12800,19200,5,200,4,28483359,358.5837313,54.03276467,optimal,38,1452.996068
73,M_Agg,12800,19200,5,300,1,42263424,1829.204721,1829.11012,maxTimeLimit,-,-
73,TPM,12800,19200,5,300,1,42263424,1838.705737,1835.332535,maxTimeLimit,-,-
73,TPM_m,12800,19200,5,300,1,42263424,1811.089919,1810.682164,maxTimeLimit,-,-
73,FAL,12800,19200,5,300,1,42336276,1871.946522,1869.219733,maxTimeLimit,-,-
73,SHP,12800,19200,5,300,1,42263424,1815.052043,1813.508252,maxTimeLimit,-,-
73,weakl,12800,19200,5,300,1,42263424,1838.439812,1537.643612,maxTimeLimit,35,1655.580896
73,envl,12800,19200,5,300,1,46072034.15,1832.744193,1527.669673,maxTimeLimit,35,1821.373596
73,weakenvl,12800,19200,5,300,1,46033367.15,1821.91127,1516.6576,maxTimeLimit,35,1818.606816
74,M_Agg,12800,19200,5,300,2,42598950,1811.120234,1811.024652,maxTimeLimit,-,-
74,TPM,12800,19200,5,300,2,42652327,1859.113642,1855.550033,maxTimeLimit,-,-
74,TPM_m,12800,19200,5,300,2,42712210,1807.913553,1807.522834,maxTimeLimit,-,-
74,FAL,12800,19200,5,300,2,42712729,1819.10835,1816.595099,maxTimeLimit,-,-
74,SHP,12800,19200,5,300,2,42654146,1814.564763,1812.567425,maxTimeLimit,-,-
74,weakl,12800,19200,5,300,2,42598950,1128.047355,808.147109,optimal,35,#REF!
74,envl,12800,19200,5,300,2,44462428.67,1812.449033,1488.250775,maxTimeLimit,35,#REF!
74,weakenvl,12800,19200,5,300,2,44464645.59,1812.08974,1487.741997,maxTimeLimit,35,#REF!
75,M_Agg,12800,19200,5,300,3,42212792,1830.210789,1830.119319,maxTimeLimit,-,-
75,TPM,12800,19200,5,300,3,42218597,1859.736223,1856.338745,maxTimeLimit,-,-
75,TPM_m,12800,19200,5,300,3,42132689,1811.2976,1810.87486,maxTimeLimit,-,-
75,FAL,12800,19200,5,300,3,42198077,1883.721459,1881.177267,maxTimeLimit,-,-
75,SHP,12800,19200,5,300,3,42132689,1814.474041,1812.423935,maxTimeLimit,-,-
75,weakl,12800,19200,5,300,3,42185562,1839.36398,1528.109825,maxTimeLimit,34,#REF!
75,envl,12800,19200,5,300,3,43476759.53,1819.48555,1503.167436,maxTimeLimit,34,#REF!
75,weakenvl,12800,19200,5,300,3,43472888.53,1819.39953,1503.197348,maxTimeLimit,34,#REF!
76,M_Agg,12800,19200,5,300,4,42726284,1837.844962,1837.725078,maxTimeLimit,-,-
76,TPM,12800,19200,5,300,4,42730835,1846.454631,1842.639136,maxTimeLimit,-,-
76,TPM_m,12800,19200,5,300,4,42735484,1809.505835,1809.04226,maxTimeLimit,-,-
76,FAL,12800,19200,5,300,4,42726284,1843.216729,1840.852424,maxTimeLimit,-,-
76,SHP,12800,19200,5,300,4,42730835,1815.239116,1813.742192,maxTimeLimit,-,-
76,weakl,12800,19200,5,300,4,42730835,1816.472437,1503.886555,maxTimeLimit,35,#REF!
76,envl,12800,19200,5,300,4,49823990,1820.815609,1503.627625,maxTimeLimit,35,#REF!
76,weakenvl,12800,19200,5,300,4,49823990,1821.026723,1504.100383,maxTimeLimit,35,#REF!
77,M_Agg,12800,19200,8,90,1,9946228,2.737586737,2.51275754,optimal,-,-
77,TPM,12800,19200,8,90,1,9946228,7.377924681,7.054035664,optimal,-,-
77,TPM_m,12800,19200,8,90,1,9946228,3.03487328,2.896389246,optimal,-,-
77,FAL,12800,19200,8,90,1,9946228,11.29331112,11.07178116,optimal,-,-
77,SHP,12800,19200,8,90,1,9946228,4.927510977,4.76407814,optimal,-,-
77,weakl,12800,19200,8,90,1,9946228,228.2821793,1.77238059,optimal,54,223.6718751
77,envl,12800,19200,8,90,1,9946228,227.7925214,1.220587969,optimal,54,223.333188
77,weakenvl,12800,19200,8,90,1,9946228,228.34611,1.756208897,optimal,54,223.6953269
78,M_Agg,12800,19200,8,90,2,9791618,1.387996435,1.337074518,optimal,-,-
78,TPM,12800,19200,8,90,2,9791618,5.01791811,4.694544792,optimal,-,-
78,TPM_m,12800,19200,8,90,2,9791618,2.461621817,2.311877966,optimal,-,-
78,FAL,12800,19200,8,90,2,9791618,4.907914162,4.682326317,optimal,-,-
78,SHP,12800,19200,8,90,2,9791618,3.08480835,2.930513859,optimal,-,-
78,weakl,12800,19200,8,90,2,9791618,227.7232913,1.540231228,optimal,54,232.0053356
78,envl,12800,19200,8,90,2,9791618,226.9959,0.747936249,optimal,54,231.8913201
78,weakenvl,12800,19200,8,90,2,9791618,227.252209,1.013380527,optimal,54,232.2940486
79,M_Agg,12800,19200,8,90,3,9758398,1.308427811,1.218169212,optimal,-,-
79,TPM,12800,19200,8,90,3,9758398,5.171213627,4.849314928,optimal,-,-
79,TPM_m,12800,19200,8,90,3,9758398,2.463977159,2.310108185,optimal,-,-
79,FAL,12800,19200,8,90,3,9758398,4.570262671,4.313669205,optimal,-,-
79,SHP,12800,19200,8,90,3,9758398,3.255815744,3.080858231,optimal,-,-
79,weakl,12800,19200,8,90,3,9758398,225.7699463,1.140167952,optimal,54,244.946854
79,envl,12800,19200,8,90,3,9758398,225.4647874,0.786158085,optimal,54,245.0839239
79,weakenvl,12800,19200,8,90,3,9758398,225.9213325,1.219698906,optimal,54,245.5791268
80,M_Agg,12800,19200,8,90,4,9649299,0.636101723,0.572781801,optimal,-,-
80,TPM,12800,19200,8,90,4,9649299,3.651226759,3.303207874,optimal,-,-
80,TPM_m,12800,19200,8,90,4,9649299,2.031488094,1.873636007,optimal,-,-
80,FAL,12800,19200,8,90,4,9649299,3.595817089,3.348362923,optimal,-,-
80,SHP,12800,19200,8,90,4,9649299,2.895077467,2.603271484,optimal,-,-
80,weakl,12800,19200,8,90,4,9649299,212.9120837,0.683990002,optimal,54,261.9682953
80,envl,12800,19200,8,90,4,9649299,213.0795432,0.806977987,optimal,54,262.1212225
80,weakenvl,12800,19200,8,90,4,9649299,213.2616559,0.975130796,optimal,54,262.6853754
81,M_Agg,12800,19200,8,100,1,11261535,1.724894524,1.663865328,optimal,-,-
81,TPM,12800,19200,8,100,1,11261535,15.85041785,15.46097612,optimal,-,-
81,TPM_m,12800,19200,8,100,1,11261535,4.734021382,4.575754881,optimal,-,-
81,FAL,12800,19200,8,100,1,11261535,17.03733516,16.7391715,optimal,-,-
81,SHP,12800,19200,8,100,1,11261535,8.038776159,7.846446753,optimal,-,-
81,weakl,12800,19200,8,100,1,11261535,261.616021,1.981078625,optimal,60,279.7060949
81,envl,12800,19200,8,100,1,11261535,262.0250498,2.322791576,optimal,60,279.9918755
81,weakenvl,12800,19200,8,100,1,11261535,262.7409969,3.035926104,optimal,60,280.6895136
82,M_Agg,12800,19200,8,100,2,11178261,1.521258593,1.460533142,optimal,-,-
82,TPM,12800,19200,8,100,2,11178261,19.68964815,19.29902577,optimal,-,-
82,TPM_m,12800,19200,8,100,2,11178261,5.611222001,5.44367981,optimal,-,-
82,FAL,12800,19200,8,100,2,11178261,14.5364387,14.23874497,optimal,-,-
82,SHP,12800,19200,8,100,2,11178261,7.755181789,7.563966274,optimal,-,-
82,weakl,12800,19200,8,100,2,11178261,279.4893648,2.237959146,optimal,60,290.5964215
82,envl,12800,19200,8,100,2,11178261,279.7663152,2.44535923,optimal,60,290.8145335
82,weakenvl,12800,19200,8,100,2,11178261,280.3925218,3.059185266,optimal,60,291.4168974
83,M_Agg,12800,19200,8,100,3,11084551,1.810618162,1.749041319,optimal,-,-
83,TPM,12800,19200,8,100,3,11084551,8.028510571,7.643615007,optimal,-,-
83,TPM_m,12800,19200,8,100,3,11084551,4.186840565,4.007484198,optimal,-,-
83,FAL,12800,19200,8,100,3,11084551,7.543874025,7.277342081,optimal,-,-
83,SHP,12800,19200,8,100,3,11084551,7.659437656,7.339398623,optimal,-,-
83,weakl,12800,19200,8,100,3,11084551,293.8557115,2.097878695,optimal,60,296.3379787
83,envl,12800,19200,8,100,3,11084551,293.613982,1.786208153,optimal,60,296.3629833
83,weakenvl,12800,19200,8,100,3,11084551,294.3463271,2.506200552,optimal,60,296.8883016
84,M_Agg,12800,19200,8,100,4,11086220,1.40993309,1.339663267,optimal,-,-
84,TPM,12800,19200,8,100,4,11086220,5.540693998,5.133070707,optimal,-,-
84,TPM_m,12800,19200,8,100,4,11086220,2.8795408,2.727455378,optimal,-,-
84,FAL,12800,19200,8,100,4,11086220,6.185431242,5.902871847,optimal,-,-
84,SHP,12800,19200,8,100,4,11086220,3.729316235,3.53883028,optimal,-,-
84,weakl,12800,19200,8,100,4,11086220,283.8632823,1.570181131,optimal,60,299.2126449
84,envl,12800,19200,8,100,4,11086220,284.5621551,2.212792397,optimal,60,299.4569048
84,weakenvl,12800,19200,8,100,4,11086220,285.2782086,2.909798622,optimal,60,299.8602058
85,M_Agg,12800,19200,8,120,1,12988317,1.841630697,1.745121241,optimal,-,-
85,TPM,12800,19200,8,120,1,12988317,11.94291568,11.39403415,optimal,-,-
85,TPM_m,12800,19200,8,120,1,12988317,3.707234141,3.5300529,optimal,-,-
85,FAL,12800,19200,8,120,1,12988317,17.50844812,17.08437157,optimal,-,-
85,SHP,12800,19200,8,120,1,12988317,10.39397788,10.15644121,optimal,-,-
85,weakl,12800,19200,8,120,1,12988317,305.1773274,1.623687744,optimal,34,305.006819
85,envl,12800,19200,8,120,1,12988317,305.3156817,1.538315058,optimal,34,305.4782015
85,weakenvl,12800,19200,8,120,1,12988317,305.650532,1.863591433,optimal,34,305.9806416
86,M_Agg,12800,19200,8,120,2,13237131,1.742033482,1.67452693,optimal,-,-
86,TPM,12800,19200,8,120,2,13237131,12.15562129,11.59978342,optimal,-,-
86,TPM_m,12800,19200,8,120,2,13237131,5.414865349,5.194515467,optimal,-,-
86,FAL,12800,19200,8,120,2,13237131,25.04385066,24.64288545,optimal,-,-
86,SHP,12800,19200,8,120,2,13237131,14.94721603,14.70528102,optimal,-,-
86,weakl,12800,19200,8,120,2,13237131,302.4555937,2.106674433,optimal,36,306.0215058
86,envl,12800,19200,8,120,2,13237131,301.9601143,1.443074703,optimal,36,307.0570083
86,weakenvl,12800,19200,8,120,2,13237131,302.2781387,1.757001162,optimal,36,307.6131857
87,M_Agg,12800,19200,8,120,3,12948783,1.69295454,1.633394241,optimal,-,-
87,TPM,12800,19200,8,120,3,12948783,12.26122975,11.73295331,optimal,-,-
87,TPM_m,12800,19200,8,120,3,12948783,4.532219041,4.359511852,optimal,-,-
87,FAL,12800,19200,8,120,3,12948783,18.28021812,17.88857532,optimal,-,-
87,SHP,12800,19200,8,120,3,12948783,12.46489263,12.20484424,optimal,-,-
87,weakl,12800,19200,8,120,3,12948783,305.3543762,1.788816929,optimal,35,306.7398856
87,envl,12800,19200,8,120,3,12948783,305.9896681,2.204307556,optimal,35,310.0002819
87,weakenvl,12800,19200,8,120,3,12948783,306.2339439,2.43225503,optimal,35,309.1576818
88,M_Agg,12800,19200,8,120,4,13336198,1.970413923,1.909188032,optimal,-,-
88,TPM,12800,19200,8,120,4,13336198,31.94971514,31.31281686,optimal,-,-
88,TPM_m,12800,19200,8,120,4,13336198,9.917660639,9.746707916,optimal,-,-
88,FAL,12800,19200,8,120,4,13336198,25.45213413,25.06512117,optimal,-,-
88,SHP,12800,19200,8,120,4,13336198,9.910827875,9.665344715,optimal,-,-
88,weakl,12800,19200,8,120,4,13336198,307.0399786,2.182928801,optimal,34,306.8117058
88,envl,12800,19200,8,120,4,13336198,308.6473418,3.511453629,optimal,34,312.8268697
88,weakenvl,12800,19200,8,120,4,13336198,309.7599517,4.611076593,optimal,34,312.6316338
89,M_Agg,12800,19200,8,150,1,16626349,2.480454683,2.420677423,optimal,-,-
89,TPM,12800,19200,8,150,1,16626349,44.60292459,43.81441379,optimal,-,-
89,TPM_m,12800,19200,8,150,1,16626349,17.91365838,17.70680547,optimal,-,-
89,FAL,12800,19200,8,150,1,16626349,201.5061553,200.7981133,optimal,-,-
89,SHP,12800,19200,8,150,1,16626349,34.67183089,34.32496142,optimal,-,-
89,weakl,12800,19200,8,150,1,16626349,309.2360745,2.088033915,optimal,28,307.8623038
89,envl,12800,19200,8,150,1,16626349,311.630909,3.330335617,optimal,28,313.8147819
89,weakenvl,12800,19200,8,150,1,16626349,312.1807087,3.926643372,optimal,28,313.255591
90,M_Agg,12800,19200,8,150,2,16539163,6.816336632,6.749905109,optimal,-,-
90,TPM,12800,19200,8,150,2,16539163,74.95160294,73.75266337,optimal,-,-
90,TPM_m,12800,19200,8,150,2,16539163,25.32443046,25.11860132,optimal,-,-
90,FAL,12800,19200,8,150,2,16539163,355.9930875,355.4657884,optimal,-,-
90,SHP,12800,19200,8,150,2,16539163,204.0576053,203.5051711,optimal,-,-
90,weakl,12800,19200,8,150,2,16539163,305.3291131,4.708013535,optimal,27,313.329753
90,envl,12800,19200,8,150,2,16539163,313.7332085,12.16031361,optimal,27,318.2015712
90,weakenvl,12800,19200,8,150,2,16539163,308.4561228,6.893251657,optimal,27,317.6239386
91,M_Agg,12800,19200,8,150,3,16382474,2.72853446,2.659065008,optimal,-,-
91,TPM,12800,19200,8,150,3,16382473.99,60.1388278,59.16343832,optimal,-,-
91,TPM_m,12800,19200,8,150,3,16382474,22.69780086,22.47941613,optimal,-,-
91,FAL,12800,19200,8,150,3,16382474,265.5999589,264.8097928,optimal,-,-
91,SHP,12800,19200,8,150,3,16382474,277.1147716,276.7220263,optimal,-,-
91,weakl,12800,19200,8,150,3,16382474,305.6416572,2.983880997,optimal,27,313.9727655
91,envl,12800,19200,8,150,3,16382474,317.2960196,13.81520939,optimal,27,324.8899381
91,weakenvl,12800,19200,8,150,3,16382474,320.129752,16.60753608,optimal,27,322.6660734
92,M_Agg,12800,19200,8,150,4,16542462,4.478371382,4.388839722,optimal,-,-
92,TPM,12800,19200,8,150,4,16542462,152.5817268,151.7053375,optimal,-,-
92,TPM_m,12800,19200,8,150,4,16542462,25.44271915,25.22161078,optimal,-,-
92,FAL,12800,19200,8,150,4,16542462,252.1450665,251.4182019,optimal,-,-
92,SHP,12800,19200,8,150,4,16542462,389.8537877,389.464962,optimal,-,-
92,weakl,12800,19200,8,150,4,16542462,311.2423703,3.50800848,optimal,26,318.1959569
92,envl,12800,19200,8,150,4,16542462,312.5989904,4.182433128,optimal,26,331.9828604
92,weakenvl,12800,19200,8,150,4,16542462,312.2557807,3.817659616,optimal,26,327.5567831
93,M_Agg,12800,19200,8,200,1,21757167,12.42225814,12.3520422,optimal,-,-
93,TPM,12800,19200,8,200,1,21757167,159.4084716,157.9398115,optimal,-,-
93,TPM_m,12800,19200,8,200,1,21757167,34.79849369,34.51572323,optimal,-,-
93,FAL,12800,19200,8,200,1,21757167,1145.668848,1144.594651,optimal,-,-
93,SHP,12800,19200,8,200,1,21757167,925.6526895,925.0132184,optimal,-,-
93,weakl,12800,19200,8,200,1,21757167,331.1058715,18.38793159,optimal,24,340.4344592
93,envl,12800,19200,8,200,1,22363374,329.1780663,15.20030117,optimal,24,358.7083843
93,weakenvl,12800,19200,8,200,1,22363374,329.654099,15.69991231,optimal,24,357.6443035
94,M_Agg,12800,19200,8,200,2,21817732,11.07046008,10.98852897,optimal,-,-
94,TPM,12800,19200,8,200,2,21817732,85.0713315,83.6222446,optimal,-,-
94,TPM_m,12800,19200,8,200,2,21817732,27.49847263,27.21040416,optimal,-,-
94,FAL,12800,19200,8,200,2,21817732,793.1022155,791.8667386,optimal,-,-
94,SHP,12800,19200,8,200,2,21817732,625.9294882,625.2698743,optimal,-,-
94,weakl,12800,19200,8,200,2,21817732,307.901163,6.455447912,optimal,23,710.7597488
94,envl,12800,19200,8,200,2,22777035,340.4866761,37.15822387,optimal,23,729.3676239
94,weakenvl,12800,19200,8,200,2,22777035,328.624662,25.33706141,optimal,23,729.4417596
95,M_Agg,12800,19200,8,200,3,21823340,16.22675347,16.15133119,optimal,-,-
95,TPM,12800,19200,8,200,3,21823340,250.3697646,248.9333138,optimal,-,-
95,TPM_m,12800,19200,8,200,3,21823340,39.89542954,39.60261202,optimal,-,-
95,FAL,12800,19200,8,200,3,21823340,1836.007912,1834.725076,maxTimeLimit,-,-
95,SHP,12800,19200,8,200,3,21823340,1807.662384,1806.997504,maxTimeLimit,-,-
95,weakl,12800,19200,8,200,3,21823340,322.534423,21.23005652,optimal,23,1093.546891
95,envl,12800,19200,8,200,3,23486071,345.6677087,42.9691329,optimal,23,1100.231602
95,weakenvl,12800,19200,8,200,3,23486071,339.6925906,36.97023511,optimal,23,1102.52575
96,M_Agg,12800,19200,8,200,4,22156985,84.29249859,84.22194743,optimal,-,-
96,TPM,12800,19200,8,200,4,22181135,1803.90719,1802.133296,maxTimeLimit,-,-
96,TPM_m,12800,19200,8,200,4,22156985,592.1916895,591.8938324,optimal,-,-
96,FAL,12800,19200,8,200,4,22181135,1804.145742,1803.14431,maxTimeLimit,-,-
96,SHP,12800,19200,8,200,4,22181134.99,1817.632225,1816.953019,maxTimeLimit,-,-
96,weakl,12800,19200,8,200,4,22156985,400.1963794,92.31389427,optimal,22,1464.549797
96,envl,12800,19200,8,200,4,22156985,419.5010862,109.8191605,optimal,22,1242.485745
96,weakenvl,12800,19200,8,200,4,22156985,432.6058626,123.0614245,optimal,22,1133.35046
97,M_Agg,12800,19200,8,300,1,32578366,1830.799598,1830.708126,maxTimeLimit,-,-
97,TPM,12800,19200,8,300,1,32645712,1838.617809,1835.133356,maxTimeLimit,-,-
97,TPM_m,12800,19200,8,300,1,32578366,1856.154673,1855.689255,maxTimeLimit,-,-
97,FAL,12800,19200,8,300,1,32572087,1861.788983,1859.079715,maxTimeLimit,-,-
97,SHP,12800,19200,8,300,1,32578366,1814.85654,1813.391715,maxTimeLimit,-,-
97,weakl,12800,19200,8,300,1,32570292,1812.40703,1490.794907,maxTimeLimit,20,1513.793598
97,envl,12800,19200,8,300,1,34035929.37,1811.815025,1488.459127,maxTimeLimit,20,1590.058064
97,weakenvl,12800,19200,8,300,1,34044003.37,1816.843923,1493.426554,maxTimeLimit,20,1477.799099
98,M_Agg,12800,19200,8,300,2,32567540,1845.013498,1844.913508,maxTimeLimit,-,-
98,TPM,12800,19200,8,300,2,32597466,1838.006697,1834.533461,maxTimeLimit,-,-
98,TPM_m,12800,19200,8,300,2,32563210,1802.450508,1801.976517,maxTimeLimit,-,-
98,FAL,12800,19200,8,300,2,32605003,1844.504276,1842.022816,maxTimeLimit,-,-
98,SHP,12800,19200,8,300,2,32591769,1818.252705,1816.191532,maxTimeLimit,-,-
98,weakl,12800,19200,8,300,2,32563210,1839.049732,1516.088634,maxTimeLimit,21,1519.49834
98,envl,12800,19200,8,300,2,33372673.82,1823.94259,1498.876036,maxTimeLimit,21,1593.291649
98,weakenvl,12800,19200,8,300,2,33335388.77,1820.960623,1495.825531,maxTimeLimit,21,1480.541237
99,M_Agg,12800,19200,8,300,3,32269906,962.6092415,962.5195658,optimal,-,-
99,TPM,12800,19200,8,300,3,32269906,1827.953423,1824.307834,maxTimeLimit,-,-
99,TPM_m,12800,19200,8,300,3,32269906,670.766355,670.3057444,optimal,-,-
99,FAL,12800,19200,8,300,3,32320070,1886.478395,1883.900136,maxTimeLimit,-,-
99,SHP,12800,19200,8,300,3,32269906,1815.723664,1814.189039,maxTimeLimit,-,-
99,weakl,12800,19200,8,300,3,32269906,1806.546048,1484.90513,maxTimeLimit,23,1517.591558
99,envl,12800,19200,8,300,3,32269906,914.6842799,590.4473701,optimal,23,1594.162114
99,weakenvl,12800,19200,8,300,3,32269906,462.9914316,138.8281546,optimal,23,1482.490753
100,M_Agg,12800,19200,8,300,4,32936500,288.4043813,288.3164942,optimal,-,-
100,TPM,12800,19200,8,300,4,32936500,1821.840269,1818.249496,maxTimeLimit,-,-
100,TPM_m,12800,19200,8,300,4,32936500,1113.309927,1112.865483,optimal,-,-
100,FAL,12800,19200,8,300,4,32947292,1826.615652,1823.859332,maxTimeLimit,-,-
100,SHP,12800,19200,8,300,4,32936500,1815.82613,1813.796036,maxTimeLimit,-,-
100,weakl,12800,19200,8,300,4,32936500,597.1715811,292.9145029,optimal,20,1520.608143
100,envl,12800,19200,8,300,4,34203949,1809.790361,1503.652547,maxTimeLimit,20,1822.04725
100,weakenvl,12800,19200,8,300,4,34203949,1810.400419,1504.249069,maxTimeLimit,20,1822.543561
101,M_Agg,12800,19200,8,500,1,54584213,1843.960348,1843.846266,maxTimeLimit,-,-
101,TPM,12800,19200,8,500,1,54910629,1856.497526,1845.525372,maxTimeLimit,-,-
101,TPM_m,12800,19200,8,500,1,54526615,1804.271447,1803.522588,maxTimeLimit,-,-
101,FAL,12800,19200,8,500,1,54603726,1843.210873,1835.941096,maxTimeLimit,-,-
101,SHP,12800,19200,8,500,1,54566678,1835.197864,1831.053343,maxTimeLimit,-,-
101,weakl,12800,19200,8,500,1,54573839,1835.225999,1514.802794,maxTimeLimit,22,1827.358181
101,envl,12800,19200,8,500,1,55190999,1824.749365,1502.223778,maxTimeLimit,22,1825.488921
101,weakenvl,12800,19200,8,500,1,55112529,1827.812474,1505.261922,maxTimeLimit,22,1825.665281
102,M_Agg,12800,19200,8,500,2,54105696,1836.666399,1836.544773,maxTimeLimit,-,-
102,TPM,12800,19200,8,500,2,54293454,1853.113161,1842.073443,maxTimeLimit,-,-
102,TPM_m,12800,19200,8,500,2,54105696,1803.362558,1802.515064,maxTimeLimit,-,-
102,FAL,12800,19200,8,500,2,54290875,1835.593961,1828.849487,maxTimeLimit,-,-
102,SHP,12800,19200,8,500,2,54153218,1832.350873,1827.196963,maxTimeLimit,-,-
102,weakl,12800,19200,8,500,2,54105696,1831.422603,1512.667076,maxTimeLimit,21,1443.272328
102,envl,12800,19200,8,500,2,54929277,1827.424449,1506.523428,maxTimeLimit,21,1443.947351
102,weakenvl,12800,19200,8,500,2,55110574.45,1828.758689,1507.928833,maxTimeLimit,21,1443.464279
103,M_Agg,12800,19200,8,500,3,53754211,1829.609775,1829.424444,maxTimeLimit,-,-
103,TPM,12800,19200,8,500,3,53821335,1821.445022,1811.374591,maxTimeLimit,-,-
103,TPM_m,12800,19200,8,500,3,53666556,1804.312144,1803.610857,maxTimeLimit,-,-
103,FAL,12800,19200,8,500,3,53876453,1920.490291,1913.181435,maxTimeLimit,-,-
103,SHP,12800,19200,8,500,3,53801598,1833.746426,1829.371542,maxTimeLimit,-,-
103,weakl,12800,19200,8,500,3,53666556,1818.612389,1506.854433,maxTimeLimit,21,1061.064841
103,envl,12800,19200,8,500,3,56590321.96,1826.224823,1512.640704,maxTimeLimit,21,1062.89738
103,weakenvl,12800,19200,8,500,3,56555690.96,1823.202664,1509.553967,maxTimeLimit,21,1061.941244
104,M_Agg,12800,19200,8,500,4,53276584,1833.436627,1833.32216,maxTimeLimit,-,-
104,TPM,12800,19200,8,500,4,53276584,1832.770988,1822.433514,maxTimeLimit,-,-
104,TPM_m,12800,19200,8,500,4,53259757,1802.040417,1801.229434,maxTimeLimit,-,-
